typ,    seq#,  sec. ms,   mV,ev,^,pre, addr,i,dcc                       ,TCS,TS1,TS2,TCE,J1,J2,p,P,ch1   ,ch2                    
PKT,  143146, 1611.007,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143147, 1611.013,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143148, 1611.019,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143149, 1611.026,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143150, 1611.032,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143151, 1611.038,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143152, 1611.044,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143153, 1611.050,13000,00,f, 12, 1003,P,c3ebe43c00f0              , 31,   ,197,454,  , 0, ,-,      ,a9ac                   
PKT,  143154, 1611.061,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143155, 1611.067,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143156, 1611.073,13100,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143157, 1611.079,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143158, 1611.085,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143159, 1611.091,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143160, 1611.097,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143161, 1611.103,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143162, 1611.109,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143163, 1611.115,13000,00,f, 12, 1003,P,c3ebe43d00f1              , 31,   ,197,454,  , 0, ,-,      ,a9ac                   
PKT,  143164, 1611.126,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143165, 1611.132,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143166, 1611.138,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143167, 1611.144,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143168, 1611.150,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143169, 1611.156,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143170, 1611.162,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143171, 1611.168,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143172, 1611.174,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143173, 1611.180,13000,00,f, 12, 1003,P,c3ebe43e00f2              , 31,   ,197,454,  , 0, ,-,      ,acac                   
PKT,  143174, 1611.191,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143175, 1611.197,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143176, 1611.203,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143177, 1611.209,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143178, 1611.215,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143179, 1611.221,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143180, 1611.227,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143181, 1611.234,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143182, 1611.240,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143183, 1611.246,13000,00,f, 12, 1003,P,c3ebe43f00f3              , 31,   ,197,454,  , 0, ,-,      ,ac55                   
PKT,  143184, 1611.256,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143185, 1611.262,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143186, 1611.268,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143187, 1611.274,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143188, 1611.280,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143189, 1611.286,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143190, 1611.293,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143191, 1611.299,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143192, 1611.305,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143193, 1611.311,13000,00,f, 12, 1003,P,c3ebe440008c              , 30,   ,197,454,  , 0, ,-,      ,a533                   
PKT,  143194, 1611.322,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143195, 1611.328,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143196, 1611.334,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143197, 1611.340,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143198, 1611.346,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143199, 1611.352,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143200, 1611.358,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143201, 1611.364,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143202, 1611.370,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143203, 1611.376,13000,00,f, 12, 1003,P,c3ebe441008d              , 30,   ,197,454,  , 0, ,-,      ,a533                   
PKT,  143204, 1611.388,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143205, 1611.394,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143206, 1611.400,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143207, 1611.406,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143208, 1611.412,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143209, 1611.418,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143210, 1611.424,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143211, 1611.430,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143212, 1611.436,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143213, 1611.442,13000,00,f, 12, 1003,P,c3ebe442008e              , 31,   ,197,454,  , 0, ,-,      ,a533                   
PKT,  143214, 1611.453,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143215, 1611.459,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143216, 1611.465,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143217, 1611.471,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143218, 1611.477,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143219, 1611.483,13000,00,f, 12,  255,i,ff00ff                    , 30,   ,   ,454,  ,  , , ,      ,                       
PKT,  143220, 1611.489,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143221, 1611.495,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143222, 1611.502,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
PKT,  143223, 1611.508,13000,00,f, 12, 1003,P,c3ebe443008f              , 30,   ,197,454,  , 0, ,-,      ,a533                   
PKT,  143224, 1611.519,13000,00,f, 12,  255,i,ff00ff                    , 31,   ,   ,454,  ,  , , ,      ,                       
